349,Opel Astra 1.4 Turbo Sports Tourer Dynamic,47300,94800,Benzyna,Manualna,2017
350,Opel Astra,12800,143000,Benzyna+LPG,Manualna,2013
351,Opel Astra 1.2 Turbo Start/Stop Sports Tourer Business Elegance,39900,159000,Benzyna,Manualna,2020
352,Opel Astra IV 1.7 CDTI Enjoy,26900,116480,Diesel,Manualna,2014
353,Opel Astra IV 1.7 CDTI Cosmo,24900,224000,Diesel,Manualna,2014
354,Opel Astra,6200,222950,Benzyna,Manualna,2004
355,Opel Astra 1.6 D (CDTI) Automatik Sports Tourer Edition,37500,168500,Diesel,Automatyczna,2019
356,Opel Astra V 1.4 T Dynamic S&S,59999,143513,Benzyna,Manualna,2019
357,Opel Astra 1.2 Turbo Edition,47900,90941,Benzyna,Manualna,2019
358,Opel Astra,12500,183813,Benzyna,Manualna,2010
359,Opel Astra V 1.6 CDTI Enjoy S&S,34500,128117,Diesel,Manualna,2019
360,Opel Astra,23999,193140,Benzyna,Manualna,2013
361,Opel Astra,41000,115596,Benzyna,Manualna,2017
362,Opel Astra TwinTop 1.6 Enjoy,20900,160000,Benzyna+LPG,Manualna,2010
363,Opel Astra,60600,81237,Benzyna,Automatyczna,2021
364,Opel Astra 1.2 Turbo Start/Stop Ultimate,26400,51000,Benzyna,Manualna,2021
365,Opel Astra 1.6 Cosmo,24990,107800,Benzyna,Manualna,2011
366,Opel Astra,35998,222299,Benzyna,Manualna,2020
367,Opel Astra,27300,133000,Benzyna,Automatyczna,2010
368,Opel Astra 1.4 Edition,23500,153064,Benzyna,Manualna,2011
369,Opel Astra 1.2 Turbo,35900,56000,Benzyna,Manualna,2020
370,Opel Astra IV 1.6 EU6,37500,126000,Benzyna,Manualna,2018
371,Opel Astra,36000,169320,Benzyna+LPG,Manualna,2018
372,Opel Astra,13900,128000,Benzyna,Manualna,2006
373,Opel Astra V 1.5 CDTI Edition S&S,41900,150000,Diesel,Manualna,2021
374,Opel Astra 1.4 Turbo Dynamic,45900,117150,Benzyna,Manualna,2017
375,Opel Astra 1.4 Turbo Sports Tourer Dynamic,36800,172000,Benzyna,Manualna,2016
376,Opel Astra 1.6 D Start/Stop Sports Tourer Innovation,28900,166432,Diesel,Manualna,2015
377,Opel Astra 1.4 Turbo Active,16900,146463,Benzyna,Manualna,2011
378,Opel Astra V 1.2 T Edition S&S,44900,119800,Benzyna,Manualna,2021
379,Opel Astra,21999,132000,Benzyna,Manualna,2011
380,Opel Astra,45400,160000,Benzyna,Automatyczna,2018
381,Opel Astra 1.6 D (CDTI) Start/Stop Sports Tourer Edition,37990,105338,Diesel,Manualna,2018
382,Opel Astra 1.4 Active,21000,132000,Benzyna,Manualna,2011
383,Opel Astra,28900,159000,Benzyna,Manualna,2013
384,Opel Astra,12900,89000,Benzyna,Manualna,2006
385,Opel Astra,18900,170000,Benzyna,Manualna,2010
386,Opel Astra,28900,159000,Benzyna,Manualna,2013
387,Opel Astra,59100,82246,Benzyna,Automatyczna,2021
388,Opel Astra 1.6 CDTI Sports Tourer Active,26900,185000,Diesel,Manualna,2017
389,Opel Astra V 1.4 T Dynamic,51500,156020,Benzyna+LPG,Manualna,2017
390,Opel Astra III 1.7 CDTI,17700,145000,Diesel,Manualna,2011
391,Opel Astra,42000,104249,Benzyna+LPG,Manualna,2017
392,Opel Astra GTC 1.6 Catch me,13900,212000,Benzyna,Manualna,2008
393,Opel Astra IV GTC 1.6 T Enjoy,33400,140000,Benzyna,Manualna,2011
394,Opel Astra 1.6 Edition,21900,135000,Benzyna,Manualna,2011
395,Opel Astra 1.4 Turbo Sports Tourer Design Edition,22400,113800,Benzyna,Manualna,2011
396,Opel Astra IV 1.4 T Active,23900,168905,Benzyna,Manualna,2013
397,Opel Astra IV 1.6 EU6,37500,126000,Benzyna,Manualna,2018
398,Opel Astra,47000,100848,Benzyna,Manualna,2019
399,Opel Astra IV GTC 2.0 CDTI Sport S&S,25999,218421,Diesel,Manualna,2012
400,Opel Astra V 1.6 CDTI Enjoy S&S,42000,154830,Diesel,Manualna,2019
401,Opel Astra,44900,84262,Benzyna,Manualna,2021
402,Opel Astra 1.4 Turbo Sports Tourer Style,18900,183000,Benzyna,Manualna,2011
403,Opel Astra IV 1.4 T Active,30500,170000,Benzyna+LPG,Manualna,2017
404,Opel Astra Twin Top 1.6 Turbo Endless Summer,17999,183000,Benzyna,Manualna,2008
405,Opel Astra IV 1.6 T Cosmo,22500,185666,Benzyna,Manualna,2010
406,Opel Astra 1.4 Turbo Active,21900,160000,Benzyna,Manualna,2012
407,Opel Astra 1.4 Turbo Edition,31000,160000,Benzyna,Manualna,2015
408,Opel Astra III GTC 1.6 Enjoy,5500,204752,Benzyna,Manualna,2007
409,Opel Astra,23900,199000,Benzyna,Manualna,2013
410,Opel Astra 1.2 Turbo Edition,47900,90941,Benzyna,Manualna,2019
411,Opel Astra,41000,115596,Benzyna,Manualna,2017
412,Opel Astra 1.4 Turbo Edition Sport,24500,171320,Benzyna,Manualna,2012
413,Opel Astra,24900,223583,Benzyna,Manualna,2013
414,Opel Astra IV 1.4 Enjoy,18900,168000,Benzyna,Manualna,2010
415,Opel Astra 1.4 Turbo Sports Tourer,20999,130862,Benzyna,Manualna,2010
416,Opel Astra,41899,115000,Benzyna,Manualna,2021
417,Opel Astra IV 1.4 T Business EU6,22500,212000,Benzyna,Manualna,2013
418,Opel Astra,8000,261342,Diesel,Manualna,2012
419,Opel Astra 1.5 D Start/Stop Sports Tourer Business Edition,49900,157980,Diesel,Manualna,2021
420,Opel Astra V 1.4 Essentia,39500,102309,Benzyna,Manualna,2017
421,Opel Astra 1.4 Edition,14900,171921,Benzyna,Manualna,2009
422,Opel Astra 1.4 EcoFLEX Cosmo,31999,182998,Benzyna,Manualna,2016
423,Opel Astra 1.4 Edition,18900,189000,Benzyna,Manualna,2010
424,Opel Astra,12999,145000,Benzyna,Manualna,2009
425,Opel Astra,59100,82246,Benzyna,Automatyczna,2021
426,Opel Astra IV GTC 1.4 T Sport S&S EU6,35900,119000,Benzyna,Manualna,2014
427,Opel Astra III GTC 1.6 Enjoy,5500,204752,Benzyna,Manualna,2007
428,Opel Astra V 1.4 T Enjoy S&S,44500,154800,Benzyna,Automatyczna,2018
429,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop ENERGY,25500,223224,Diesel,Manualna,2015
430,Opel Astra III GTC 1.6 Cosmo EasyTronic,9900,121000,Benzyna,Automatyczna,2009
431,Opel Astra 1.4 Turbo Automatik Cosmo,25800,182000,Benzyna,Automatyczna,2011
432,Opel Astra III 1.6,19999,117000,Benzyna+LPG,Manualna,2011
433,Opel Astra 1.6 D (CDTI) Sports Tourer Dynamic,26600,213000,Diesel,Manualna,2018
434,Opel Astra 1.4 Turbo Cosmo,20999,196000,Benzyna,Manualna,2010
435,Opel Astra V 1.4 T Elite S&S,44990,128611,Benzyna,Manualna,2017
436,Opel Astra,39900,150221,Benzyna,Manualna,2017
437,Opel Astra V 1.4 T Dynamic,45500,123500,Benzyna,Manualna,2016
438,Opel Astra 1.2 Turbo Start/Stop Sports Tourer Elegance,40900,139000,Benzyna,Manualna,2020
439,Opel Astra 1.4 Turbo Active,21900,160000,Benzyna,Manualna,2012
440,Opel Astra III 1.6,19999,124117,Benzyna,Manualna,2012
441,Opel Astra 1.4 Turbo Edition Sport,24500,171320,Benzyna,Manualna,2012
442,Opel Astra IV 1.4 Enjoy,18900,168000,Benzyna,Manualna,2010
443,Opel Astra IV 1.6 CDTI Active S&S,24000,171757,Diesel,Manualna,2015
444,Opel Astra,24900,182165,Benzyna,Manualna,2012
445,Opel Astra III 1.6 Enjoy,10500,218000,Benzyna,Manualna,2009
446,Opel Astra V 1.4 T Elite,49900,147000,Benzyna,Manualna,2018
447,Opel Astra III GTC 1.9 CDTI Sport,25000,258236,Diesel,Manualna,2008
448,Opel Astra 1.7 CDTI DPF ecoFLEX Start/Stop Innovation,18900,220000,Diesel,Manualna,2011
449,Opel Astra V 1.5 CDTI Edition S&S,44900,125000,Diesel,Manualna,2020
450,Opel Astra GTC 1.6,12900,167000,Benzyna,Manualna,2009
451,Opel Astra V 1.4 T Elite,37999,147000,Benzyna,Manualna,2018
452,Opel Astra V 1.2 T Elegance S&S,53900,66000,Benzyna,Manualna,2021
453,Opel Astra 1.4 Turbo Innovation,44999,119000,Benzyna,Manualna,2016
454,Opel Astra,12999,199399,Benzyna,Manualna,2009
455,Opel Astra III 1.7 CDTI,17700,145000,Diesel,Manualna,2011
456,Opel Astra 1.4 Turbo Sports Tourer Active,25900,155000,Benzyna,Manualna,2014
457,Opel Astra V 1.4 T Dynamic S&S,42900,158297,Benzyna,Manualna,2018
458,Opel Astra IV 1.4 T Executive EU6,27800,254000,Benzyna+LPG,Manualna,2016
459,Opel Astra 1.6 CDTI Active,36900,163000,Diesel,Manualna,2019
460,Opel Astra III 1.6 Cosmo,10900,186777,Benzyna+LPG,Manualna,2008
461,Opel Astra,39000,122450,Benzyna,Manualna,2016
462,Opel Astra GTC 1.6,13500,130615,Benzyna,Manualna,2007
463,Opel Astra,19000,185705,Benzyna,Manualna,2010
464,Opel Astra Twin Top 1.6 Edition,14900,201281,Benzyna,Manualna,2008
465,Opel Astra,54900,116802,Benzyna,Manualna,2019
466,Opel Astra VI 1.2 T Edition S&S,78800,27327,Benzyna,Manualna,2023
467,Opel Astra 1.8 Automatik,14500,210000,Benzyna+LPG,Automatyczna,2006
468,Opel Astra,48900,101977,Benzyna,Manualna,2018
469,Opel Astra 1.7 CDTI DPF ecoFLEX Sports TourerStart/Stop,19800,178211,Diesel,Manualna,2013
470,Opel Astra 1.7 CDTI DPF Innovation,9800,190000,Diesel,Manualna,2010
471,Opel Astra V 1.5 CDTI Elegance S&S,48900,139000,Diesel,Manualna,2020
472,Opel Astra II 1.6 Start,11900,165277,Benzyna,Manualna,2006
473,Opel Astra 1.4 Turbo Dynamic,38700,166000,Benzyna,Manualna,2018
474,Opel Astra,13000,158994,Benzyna,Manualna,2007
475,Opel Astra 1.6 Caravan Catch me now,9900,176353,Benzyna,Manualna,2009
476,Opel Astra GTC 1.6 Catch me,13900,212000,Benzyna,Manualna,2008
477,Opel Astra V 1.4 T GPF Dynamic,44900,86000,Benzyna,Manualna,2016
478,Opel Astra III 1.9 CDTI Cosmo,4500,253000,Diesel,Manualna,2005
479,Opel Astra 1.4 Turbo Sports Tourer Design Edition,22400,113800,Benzyna,Manualna,2011
480,Opel Astra,10900,173000,Benzyna,Manualna,2007
481,Opel Astra 2.0 CDTI DPF Cosmo,12500,241000,Diesel,Manualna,2011
482,Opel Astra,11900,222000,Benzyna,Manualna,2010
483,Opel Astra 2.0 CDTI DPF Cosmo,9800,178000,Diesel,Manualna,2010
484,Opel Astra 1.6 Turbo Sports Tourer,24900,204400,Benzyna,Manualna,2011
485,Opel Astra III GTC 2.0 T Sport,9800,220335,Benzyna+LPG,Manualna,2005
486,Opel Astra V 1.0 T GPF Enjoy S&S,37999,166000,Benzyna,Manualna,2017
487,Opel Astra 1.4 Turbo Edition Sport,22999,151600,Benzyna,Manualna,2010
488,Opel Astra 1.6 Turbo Cosmo,27900,160000,Benzyna,Manualna,2012
489,Opel Astra 2.2 16V Coupe,6900,178000,Benzyna,Manualna,2004
490,Opel Astra,8000,261342,Diesel,Manualna,2012
491,Opel Astra 1.5 D Start/Stop Business Edition,39900,179700,Diesel,Manualna,2021
492,Opel Astra IV GTC 1.6 T Active,23900,224019,Benzyna,Manualna,2012
493,Opel Astra,37000,72842,Benzyna,Manualna,2020
494,Opel Astra,16500,191852,Benzyna,Manualna,2008
495,Opel Astra,82500,5219,Benzyna,Manualna,2024
496,Opel Astra 1.4 EcoFLEX Cosmo,31999,182998,Benzyna,Manualna,2016
497,Opel Astra V 1.2 T Edition S&S,37333,124000,Benzyna,Manualna,2020
498,Opel Astra 1.4 Turbo Sports Tourer Selection,10999,194000,Benzyna,Manualna,2011
499,Opel Astra,12999,145000,Benzyna,Manualna,2009
500,Opel Astra III 1.4 Enjoy,16500,117000,Benzyna,Manualna,2010
501,Opel Astra IV GTC 1.4 T Sport S&S,32900,130000,Benzyna,Manualna,2011
502,Opel Astra 1.4 Turbo Automatik Exklusiv,29800,180700,Benzyna,Automatyczna,2014
503,Opel Astra,24900,185000,Benzyna+LPG,Manualna,2014
504,Opel Astra III 1.9 CDTI Cosmo,4500,253000,Diesel,Manualna,2005
505,Opel Astra 1.4 Turbo Sports Tourer Innovation,53900,98500,Benzyna,Manualna,2019
506,Opel Astra IV 1.4 T Executive,25800,214000,Benzyna,Manualna,2015
507,Opel Astra III 1.7 CDTI,14499,240000,Diesel,Manualna,2013
508,Opel Astra TwinTop 1.9 CDTI Cosmo,8900,280121,Diesel,Manualna,2008
509,Opel Astra,20999,166605,Benzyna,Manualna,2011
510,Opel Astra,28500,200000,Diesel,Manualna,2020
511,Opel Astra III 1.6 Cosmo,10000,250000,Benzyna+LPG,Manualna,2005
512,Opel Astra 1.4 Turbo Sports Tourer Exklusiv,30999,151000,Benzyna,Manualna,2015
513,Opel Astra GTC 1.8,11900,290000,Benzyna+LPG,Manualna,2005
514,Opel Astra III 1.7 CDTI Cosmo,11500,263123,Diesel,Manualna,2010
515,Opel Astra V 1.4 T Elite S&S,44990,128611,Benzyna,Manualna,2017
516,Opel Astra 1.8 Automatik,14500,210000,Benzyna+LPG,Automatyczna,2006
517,Opel Astra IV 1.4 T Cosmo,20900,201272,Benzyna,Manualna,2011
518,Opel Astra III 1.6 Sport Easytronic,12000,95887,Benzyna,Automatyczna,2007
519,Opel Astra Twin Top 2.0 Turbo Cosmo,16900,134900,Benzyna,Manualna,2006
520,Opel Astra 1.6 Caravan Cosmo,8900,194000,Benzyna,Manualna,2006
521,Opel Astra 1.4 Turbo Business,39900,140000,Benzyna,Manualna,2016
522,Opel Astra V 1.6 T 120 Lat S&S,15900,199000,Benzyna,Manualna,2020
523,Opel Astra IV 1.7 CDTI Cosmo,19900,199000,Diesel,Manualna,2012
524,Opel Astra 1.6 Turbo Sport,26700,184000,Benzyna,Manualna,2011
525,Opel Astra 1.7 CDTI DPF ecoFLEX Sports TourerStart/Stop,18500,235500,Diesel,Manualna,2012
526,Opel Astra IV 1.4 Active,24800,165000,Benzyna,Manualna,2013
527,Opel Astra,10000,236000,Benzyna,Manualna,2009
528,Opel Astra 1.4 Sports Tourer 150 Jahre,24900,217000,Benzyna,Manualna,2015
529,Opel Astra V 1.6 T Dynamic S&S,53000,147000,Benzyna,Manualna,2017
530,Opel Astra IV 1.6 CDTI Active S&S,24000,171757,Diesel,Manualna,2015
531,Opel Astra 1.4 Turbo Cosmo,24990,199000,Benzyna,Manualna,2013
532,Opel Astra V 1.6 CDTI Dynamic,36000,143000,Diesel,Manualna,2016
533,Opel Astra II 1.6 Start,6500,221100,Benzyna,Manualna,2006
534,Opel Astra IV GTC 1.7 CDTI Sport S&S,23900,221000,Diesel,Manualna,2012
535,Opel Astra,29900,214950,Benzyna,Manualna,2016
536,Opel Astra 1.4 Turbo ecoFLEX Start/Stop Style,29800,157600,Benzyna,Manualna,2014
537,Opel Astra 1.4 Turbo Cosmo,29900,145000,Benzyna,Manualna,2014
538,Opel Astra 1.6 ENERGY,31900,148000,Benzyna,Manualna,2014
539,Opel Astra V 1.6 CDTI Enjoy,35900,122000,Diesel,Manualna,2019
540,Opel Astra,12900,154000,Benzyna,Manualna,2006
541,Opel Astra III 1.7 CDTI Edition,12900,200777,Diesel,Manualna,2011
542,Opel Astra III GTC 1.4 Cosmo,9900,203000,Benzyna,Manualna,2008
543,Opel Astra,17500,190000,Benzyna,Manualna,2010
544,Opel Astra III 1.7 CDTI Elegance,7900,214310,Diesel,Manualna,2004
545,Opel Astra V 1.4 T Enjoy S&S,45900,90459,Benzyna,Manualna,2019
546,Opel Astra,32898,122000,Diesel,Manualna,2018
547,Opel Astra IV 1.4 T Cosmo,22900,183000,Benzyna,Manualna,2011
548,Opel Astra IV 1.4 T Executive EU6,27800,254000,Benzyna+LPG,Manualna,2016
549,Opel Astra Twin Top 1.6 Cosmo,16900,120000,Benzyna,Manualna,2008
550,Opel Astra 1.7 CDTI DPF Cosmo,12900,211000,Diesel,Manualna,2011
551,Opel Astra,39000,122450,Benzyna,Manualna,2016
552,Opel Astra,19000,185705,Benzyna,Manualna,2010
553,Opel Astra V 1.5 CDTI Edition S&S,47800,84054,Diesel,Manualna,2020
554,Opel Astra III GTC 1.9 CDTI Sport,25000,258236,Diesel,Manualna,2008
555,Opel Astra,22000,238000,Benzyna+LPG,Manualna,2014
556,Opel Astra 1.4 EcoFLEX Edition,19999,160000,Benzyna,Manualna,2011
557,Opel Astra 1.4 Turbo ecoFLEX Start/Stop Active,28900,167000,Benzyna,Manualna,2013
558,Opel Astra GTC 1.6 Cosmo,7100,185112,Benzyna,Manualna,2009
559,Opel Astra IV 1.6 Cosmo,12900,219500,Benzyna,Manualna,2009
560,Opel Astra III GTC 1.6 Enjoy,18500,150000,Benzyna,Manualna,2009
561,Opel Astra III 1.6 Cosmo,7500,213000,Benzyna,Manualna,2006
562,Opel Astra 1.4 Edition,14900,171921,Benzyna,Manualna,2009
563,Opel Astra 1.4 Turbo ENERGY,29900,149000,Benzyna,Manualna,2014
564,Opel Astra III 1.7 CDTI,14400,289998,Diesel,Manualna,2011
565,Opel Astra 1.5 D Start/Stop Sports Tourer Business Edition,49900,157980,Diesel,Manualna,2021
566,Opel Astra,48900,101977,Benzyna,Manualna,2018
567,Opel Astra 1.4 Turbo Automatik Cosmo,13999,226000,Benzyna,Automatyczna,2011
568,Opel Astra,13000,194500,Benzyna,Manualna,2009
569,Opel Astra III 1.4,13500,159660,Benzyna,Manualna,2010
570,Opel Astra 1.4 Turbo Design Edition,18800,199000,Benzyna,Manualna,2011
571,Opel Astra 1.2 Turbo Elegance,69900,39000,Benzyna,Manualna,2023
572,Opel Astra 1.4 Turbo Sports Tourer Style,29900,206349,Benzyna+LPG,Manualna,2015
573,Opel Astra,42500,134000,Benzyna,Manualna,2016
574,Opel Astra IV 1.4 T Cosmo,21999,198547,Benzyna,Manualna,2012
575,Opel Astra,13000,158994,Benzyna,Manualna,2007
576,Opel Astra 1.4 Turbo Innovation,44900,151165,Benzyna,Manualna,2016
577,Opel Astra II 1.8 Elegance,9999,127000,Benzyna,Automatyczna,2004
578,Opel Astra,23000,166070,Benzyna,Manualna,2015
579,Opel Astra IV 1.6 Edition,16500,173672,Benzyna,Manualna,2010
580,Opel Astra III 1.6 Essentia,13800,221987,Benzyna,Manualna,2011
581,Opel Astra,30800,240000,Diesel,Manualna,2014
582,Opel Astra 1.5 D Automatik GS,89000,24000,Diesel,Automatyczna,2024
583,Opel Astra,10200,186710,Benzyna,Manualna,2009
584,Opel Astra,11500,236564,Benzyna+LPG,Manualna,2007
585,Opel Astra 1.6 D (CDTI) Dynamic,25800,173000,Diesel,Manualna,2016
586,Opel Astra 1.4 Turbo Dynamic,39900,210000,Benzyna+LPG,Manualna,2016
587,Opel Astra 1.4 Turbo Sports Tourer,20500,151200,Benzyna,Manualna,2011
588,Opel Astra V 1.5 CDTI Edition S&S,44900,125000,Diesel,Manualna,2020
589,Opel Astra 1.2 Turbo Start/Stop Business Elegance,79999,23000,Benzyna,Manualna,2022
590,Opel Astra 1.4 Turbo Sports Tourer Active,39800,138000,Benzyna,Manualna,2017
591,Opel Astra V 1.4 T Dynamic,40900,86000,Benzyna,Manualna,2015
592,Opel Astra,10900,207500,Benzyna,Manualna,2008
593,Opel Astra IV 1.6 CDTI Energy,27800,228000,Diesel,Manualna,2016
594,Opel Astra,5500,289836,Diesel,Manualna,2006
595,Opel Astra VI 1.2 T Edition S&S,78800,27327,Benzyna,Manualna,2023
596,Opel Astra 1.4 Turbo Sports Tourer,29900,101000,Benzyna,Manualna,2016
597,Opel Astra 1.4 Turbo Sports Tourer Dynamic,47300,94800,Benzyna,Manualna,2017
598,Opel Astra III 1.7 CDTI,22900,233262,Diesel,Manualna,2013
599,Opel Astra IV 1.6 Enjoy,19900,224000,Benzyna,Manualna,2009
600,Opel Astra IV 1.4 T Cosmo,14900,299000,Benzyna+LPG,Manualna,2015
601,Opel Astra III GTC 1.8 Limited,22900,198107,Benzyna,Manualna,2007
602,Opel Astra 1.4 Turbo Edition,36900,180000,Benzyna,Manualna,2015
603,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop ENERGY,25900,251282,Diesel,Manualna,2016
604,Opel Astra III 1.6 Enjoy,7500,293000,Benzyna,Manualna,2005
605,Opel Astra II 1.4 Start,7000,175000,Benzyna,Manualna,2007
606,Opel Astra IV GTC 1.4 T Active,36500,126000,Benzyna,Manualna,2015
607,Opel Astra V 1.6 CDTI Dynamic,31900,109500,Diesel,Manualna,2018
608,Opel Astra 1.2 Turbo GS Line,83900,20655,Benzyna,Manualna,2023
609,Opel Astra III 1.7 CDTI Edition,12900,200777,Diesel,Manualna,2011
610,Opel Astra 1.6 ECOTEC DI Turbo ecoFLEX Start/Stop Exklusiv,27800,170000,Benzyna,Manualna,2014
611,Opel Astra Twin Top 1.6 Turbo Endless Summer,17999,183000,Benzyna,Manualna,2008
612,Opel Astra IV 1.4 T Cosmo,22900,183000,Benzyna,Manualna,2011
613,Opel Astra,36000,204940,Benzyna+LPG,Manualna,2017
614,Opel Astra,8999,114299,Benzyna,Manualna,2004
615,Opel Astra 1.6 CDTI Automatik Sports Tourer Active,19900,123000,Diesel,Automatyczna,2019
616,Opel Astra IV 1.6 Cosmo,12900,219500,Benzyna,Manualna,2009
617,Opel Astra 1.0 Turbo Start/Stop Active,18900,230292,Benzyna,Manualna,2017
618,Opel Astra III GTC 1.8 Sport,15900,190000,Benzyna,Manualna,2008
619,Opel Astra 1.4 Turbo Innovation,44900,151165,Benzyna,Manualna,2016
620,Opel Astra III 1.6,19800,199000,Benzyna,Manualna,2010
621,Opel Astra,18900,170000,Benzyna,Manualna,2010
622,Opel Astra 1.4 EcoFLEX Edition,24400,137000,Benzyna,Manualna,2012
623,Opel Astra GTC 1.6 Cosmo,7900,240000,Benzyna,Manualna,2006
624,Opel Astra,23000,166070,Benzyna,Manualna,2015
625,Opel Astra 1.4 Turbo Sports Tourer Style,29900,206349,Benzyna+LPG,Manualna,2015
626,Opel Astra IV 1.4 T Cosmo,21999,198547,Benzyna,Manualna,2012
627,Opel Astra IV 1.4 T Sport,25500,178280,Benzyna,Manualna,2012
628,Opel Astra V 1.6 CDTI Enjoy,34900,180000,Diesel,Manualna,2019
629,Opel Astra III 1.4 Elegance,4500,220000,Benzyna,Manualna,2006
630,Opel Astra IV 1.6 CDTI Enjoy,21999,173000,Diesel,Manualna,2015
631,Opel Astra 1.5 D Automatik GS,89000,24000,Diesel,Automatyczna,2024
632,Opel Astra,12900,185000,Benzyna,Manualna,2009
633,Opel Astra 1.4 Turbo Dynamic,42999,87000,Benzyna,Manualna,2017
634,Opel Astra,19990,341907,Benzyna+LPG,Manualna,2016
635,Opel Astra IV 1.7 CDTI Cosmo,16400,248000,Diesel,Manualna,2011
636,Opel Astra 1.6 CDTI Sports Tourer Active,29999,169222,Diesel,Manualna,2017
637,Opel Astra 1.9 CDTI Caravan Edition,14700,225000,Diesel,Manualna,2010
638,Opel Astra II Cabrio 2.2 Bertone,8300,197000,Benzyna,Manualna,2003
639,Opel Astra IV 1.4 T Active EU6,29000,183300,Benzyna+LPG,Manualna,2016
640,Opel Astra 1.4 Turbo Edition,31000,160000,Benzyna,Manualna,2015
641,Opel Astra GTC 1.4 EcoFLEX Start/Stop Edition,11500,181000,Benzyna,Manualna,2008
642,Opel Astra V 1.4 T Enjoy,41500,127000,Benzyna,Manualna,2017
643,Opel Astra IV 1.4 T Business,25000,191500,Benzyna,Manualna,2016
644,Opel Astra IV GTC 1.7 CDTI Sport S&S,3999,225000,Diesel,Manualna,2012
645,Opel Astra 1.4 Turbo Dynamic,46400,142800,Benzyna,Manualna,2016
646,Opel Astra 1.6 CDTI Start/Stop Sports Tourer Active,29999,199100,Diesel,Manualna,2017
647,Opel Astra II 1.8 Elegance,9999,127000,Benzyna,Automatyczna,2004
648,Opel Astra GTC 1.6 Cosmo,7100,185112,Benzyna,Manualna,2009
649,Opel Astra,18000,307359,Diesel,Manualna,2015
650,Opel Astra,9990,168000,Benzyna,Manualna,2006
651,Opel Astra IV 1.6 Sport EU6,27900,162000,Benzyna,Automatyczna,2015
652,Opel Astra 1.2 Turbo Start/Stop Business Elegance,79999,23000,Benzyna,Manualna,2022
653,Opel Astra V 1.4 T GPF Enjoy S&S,44850,96394,Benzyna,Manualna,2019
654,Opel Astra 2.0 CDTI DPF Sports Tourer,18999,242630,Diesel,Manualna,2010
655,Opel Astra IV GTC 1.4 Active,25199,154000,Benzyna,Manualna,2013
656,Opel Astra,3900,151000,Benzyna,Manualna,2002
657,Opel Astra 1.4 Turbo ecoFLEX Start/Stop Exklusiv,28500,135000,Benzyna,Manualna,2011
658,Opel Astra IV 1.4 T Sport,18500,196800,Benzyna,Manualna,2011
659,Opel Astra 1.4 Turbo Start/Stop Automatik Business,39900,194000,Benzyna,Automatyczna,2016
660,Opel Astra,86800,33423,Benzyna,Automatyczna,2023
661,Opel Astra,11900,173000,Benzyna,Manualna,2007
662,Opel Astra 1.4 Turbo Start/Stop Edition,42990,121262,Benzyna,Manualna,2016
663,Opel Astra III 1.6 Cosmo,5999,256000,Benzyna,Manualna,2007
664,Opel Astra VI 1.5 CDTI Ultimate S&S,89000,79700,Diesel,Automatyczna,2023
665,Opel Astra,16500,191852,Benzyna,Manualna,2008
666,Opel Astra V 1.4 T Dynamic S&S,47000,170000,Benzyna,Manualna,2019
667,Opel Astra III 1.9 CDTI Elegance,7500,230000,Diesel,Manualna,2007
668,Opel Astra V 1.6 CDTI Enjoy S&S,25500,209000,Diesel,Manualna,2016
669,Opel Astra,26900,181794,Benzyna,Manualna,2014
670,Opel Astra GTC 1.4,7450,230000,Benzyna,Manualna,2008
671,Opel Astra,10000,236000,Benzyna,Manualna,2009
672,Opel Astra,9900,242700,Benzyna,Manualna,2005
673,Opel Astra 1.4 Turbo Dynamic,36900,180500,Benzyna,Manualna,2017
674,Opel Astra IV GTC 1.4 T Sport,26800,150000,Benzyna,Manualna,2013
675,Opel Astra 1.4 Turbo Active,27900,210000,Benzyna,Manualna,2011
676,Opel Astra IV 1.4 T Sport,25900,206699,Benzyna,Manualna,2011
677,Opel Astra 1.7 CDTI DPF Cosmo,26999,207159,Diesel,Manualna,2012
678,Opel Astra VI 1.2 T Edition S&S,95200,1,Benzyna,Manualna,2024
679,Opel Astra IV 1.6 Active,22499,235500,Benzyna,Manualna,2015
680,Opel Astra IV GTC 2.0 CDTI Sport S&S,25999,218421,Diesel,Manualna,2012
681,Opel Astra 1.6 Turbo Sport,26700,184000,Benzyna,Manualna,2011
682,Opel Astra,36900,122736,Benzyna,Manualna,2017
683,Opel Astra V 1.5 CDTI 2020 S&S,17800,125000,Diesel,Manualna,2020
